<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CNYRUB_TOM,D,08/02/23,00:00:00,10.4570000,10.6700000,10.4470000,10.6700000,6244977000
CNYRUB_TOM,D,09/02/23,00:00:00,10.6770000,10.8060000,10.6720000,10.7670000,6277835000
CNYRUB_TOM,D,10/02/23,00:00:00,10.7670000,10.7900000,10.6590000,10.7490000,5749923000
CNYRUB_TOM,D,13/02/23,00:00:00,10.7530000,10.8010000,10.7020000,10.8000000,5665107000
CNYRUB_TOM,D,14/02/23,00:00:00,10.7960000,10.8500000,10.7010000,10.8030000,6101232000
CNYRUB_TOM,D,15/02/23,00:00:00,10.8030000,10.9050000,10.7680000,10.8700000,7056692000
CNYRUB_TOM,D,16/02/23,00:00:00,10.8750000,10.9190000,10.8490000,10.8750000,6088589000
CNYRUB_TOM,D,17/02/23,00:00:00,10.8750000,10.9130000,10.7340000,10.7600000,10410546000
CNYRUB_TOM,D,20/02/23,00:00:00,10.7500000,10.9150000,10.7020000,10.8700000,9427192000
CNYRUB_TOM,D,21/02/23,00:00:00,10.8700000,10.9260000,10.7990000,10.8500000,10509457000
CNYRUB_TOM,D,22/02/23,00:00:00,10.8500000,10.9200000,10.8000000,10.9030000,12892362000
CNYRUB_TOM,D,24/02/23,00:00:00,10.8900000,11.0110000,10.8250000,10.9650000,2015991000
CNYRUB_TOM,D,27/02/23,00:00:00,10.9410000,10.9820000,10.6700000,10.7100000,12143169000
CNYRUB_TOM,D,28/02/23,00:00:00,10.7100000,10.8040000,10.6170000,10.7800000,9223933000
CNYRUB_TOM,D,01/03/23,00:00:00,10.7820000,10.9390000,10.7820000,10.9090000,9717179000
CNYRUB_TOM,D,02/03/23,00:00:00,10.8990000,10.9450000,10.8450000,10.8650000,6279391000
CNYRUB_TOM,D,03/03/23,00:00:00,10.8800000,10.9380000,10.8720000,10.9260000,4980473000
CNYRUB_TOM,D,06/03/23,00:00:00,10.9240000,10.9790000,10.8200000,10.8550000,7192376000
CNYRUB_TOM,D,07/03/23,00:00:00,10.8470000,10.8780000,10.8240000,10.8750000,5386653000
CNYRUB_TOM,D,09/03/23,00:00:00,10.8920000,10.9170000,10.8270000,10.8560000,7533673000
CNYRUB_TOM,D,10/03/23,00:00:00,10.8660000,10.9660000,10.8550000,10.9650000,5474962000
CNYRUB_TOM,D,13/03/23,00:00:00,10.9770000,11.0200000,10.8660000,10.9270000,8945145000
CNYRUB_TOM,D,14/03/23,00:00:00,10.9340000,10.9590000,10.9010000,10.9370000,5817263000
CNYRUB_TOM,D,15/03/23,00:00:00,10.9450000,11.0120000,10.9190000,11.0000000,7112747000
CNYRUB_TOM,D,16/03/23,00:00:00,11.0010000,11.2070000,10.9920000,11.0900000,10122672000
CNYRUB_TOM,D,17/03/23,00:00:00,11.0900000,11.1930000,11.0680000,11.1900000,6831108000
CNYRUB_TOM,D,20/03/23,00:00:00,11.1990000,11.2980000,11.1150000,11.1900000,10359796000
CNYRUB_TOM,D,21/03/23,00:00:00,11.1940000,11.2430000,11.1350000,11.1610000,9059318000
CNYRUB_TOM,D,22/03/23,00:00:00,11.1600000,11.1950000,11.1210000,11.1850000,10098664000
CNYRUB_TOM,D,23/03/23,00:00:00,11.1950000,11.2480000,11.0590000,11.1050000,12527791000
CNYRUB_TOM,D,24/03/23,00:00:00,11.0730000,11.1470000,11.0720000,11.1390000,10813106000
CNYRUB_TOM,D,27/03/23,00:00:00,11.1400000,11.1810000,11.0890000,11.1130000,9678098000
CNYRUB_TOM,D,28/03/23,00:00:00,11.1130000,11.1750000,11.0730000,11.1730000,10449344000
CNYRUB_TOM,D,29/03/23,00:00:00,11.1700000,11.2010000,11.1300000,11.2000000,6938206000
CNYRUB_TOM,D,30/03/23,00:00:00,11.2010000,11.2230000,11.1510000,11.1920000,9604262000
CNYRUB_TOM,D,31/03/23,00:00:00,11.1920000,11.3400000,11.1830000,11.2810000,6064204000
CNYRUB_TOM,D,03/04/23,00:00:00,11.2400000,11.4470000,11.2100000,11.4280000,6224919000
CNYRUB_TOM,D,04/04/23,00:00:00,11.4420000,11.5720000,11.4260000,11.5030000,8806625000
CNYRUB_TOM,D,05/04/23,00:00:00,11.5190000,11.5830000,11.4870000,11.5780000,6886795000
CNYRUB_TOM,D,06/04/23,00:00:00,11.5900000,11.8090000,11.5720000,11.8000000,9050892000
CNYRUB_TOM,D,07/04/23,00:00:00,11.8100000,12.1390000,11.7330000,11.8120000,14106604000
CNYRUB_TOM,D,10/04/23,00:00:00,11.8100000,11.9320000,11.7660000,11.8490000,8040724000
CNYRUB_TOM,D,11/04/23,00:00:00,11.8110000,11.9820000,11.8110000,11.9090000,5703685000
CNYRUB_TOM,D,12/04/23,00:00:00,11.9230000,11.9620000,11.8600000,11.8850000,6588397000
CNYRUB_TOM,D,13/04/23,00:00:00,11.8930000,11.9100000,11.8130000,11.8550000,7862920000
CNYRUB_TOM,D,14/04/23,00:00:00,11.8850000,11.9000000,11.8540000,11.8960000,6855682000
CNYRUB_TOM,D,17/04/23,00:00:00,11.8900000,11.9530000,11.7920000,11.8140000,8101394000
CNYRUB_TOM,D,18/04/23,00:00:00,11.8150000,11.8960000,11.7850000,11.8440000,6399400000
CNYRUB_TOM,D,19/04/23,00:00:00,11.8530000,11.8890000,11.7960000,11.8550000,6142118000
CNYRUB_TOM,D,20/04/23,00:00:00,11.8550000,11.8680000,11.8060000,11.8240000,7476042000
CNYRUB_TOM,D,21/04/23,00:00:00,11.8360000,11.8470000,11.7780000,11.8190000,6543139000
CNYRUB_TOM,D,24/04/23,00:00:00,11.8000000,11.8320000,11.7110000,11.7720000,6827100000
CNYRUB_TOM,D,25/04/23,00:00:00,11.7700000,11.8600000,11.7400000,11.7570000,6789491000
CNYRUB_TOM,D,26/04/23,00:00:00,11.7600000,11.7820000,11.7450000,11.7540000,6924394000
CNYRUB_TOM,D,27/04/23,00:00:00,11.7730000,11.8230000,11.6810000,11.7050000,7460737000
CNYRUB_TOM,D,28/04/23,00:00:00,11.7070000,11.7640000,11.3900000,11.5860000,13947687000
CNYRUB_TOM,D,02/05/23,00:00:00,11.5800000,11.5960000,11.4380000,11.4960000,5578070000
CNYRUB_TOM,D,03/05/23,00:00:00,11.5010000,11.5390000,11.3950000,11.4540000,6038977000
CNYRUB_TOM,D,04/05/23,00:00:00,11.4580000,11.5090000,11.2030000,11.2690000,8081664000
CNYRUB_TOM,D,05/05/23,00:00:00,11.2820000,11.3060000,11.0340000,11.1660000,15199235000
CNYRUB_TOM,D,08/05/23,00:00:00,11.1710000,11.2900000,11.0460000,11.2420000,1454248000
CNYRUB_TOM,D,10/05/23,00:00:00,11.2490000,11.2630000,10.9400000,10.9560000,15529330000
CNYRUB_TOM,D,11/05/23,00:00:00,10.9560000,11.1090000,10.8110000,11.0430000,13320454000
CNYRUB_TOM,D,12/05/23,00:00:00,11.0740000,11.1950000,10.9360000,11.1250000,13452531000
CNYRUB_TOM,D,15/05/23,00:00:00,11.1490000,11.4100000,11.1370000,11.3790000,9443458000
CNYRUB_TOM,D,16/05/23,00:00:00,11.3820000,11.5140000,11.3800000,11.4890000,7361979000
CNYRUB_TOM,D,17/05/23,00:00:00,11.5100000,11.5500000,11.3600000,11.3960000,9317931000
CNYRUB_TOM,D,18/05/23,00:00:00,11.3700000,11.4400000,11.2750000,11.4040000,9254129000
CNYRUB_TOM,D,19/05/23,00:00:00,11.4050000,11.4350000,11.3240000,11.3720000,10359635000
CNYRUB_TOM,D,22/05/23,00:00:00,11.3440000,11.3710000,11.3200000,11.3710000,7451185000
CNYRUB_TOM,D,23/05/23,00:00:00,11.3710000,11.4220000,11.2830000,11.3350000,8093770000
CNYRUB_TOM,D,24/05/23,00:00:00,11.3310000,11.3600000,11.2950000,11.3250000,7300101000
CNYRUB_TOM,D,25/05/23,00:00:00,11.3250000,11.3440000,11.2510000,11.3270000,8024744000
CNYRUB_TOM,D,26/05/23,00:00:00,11.3270000,11.3400000,11.2860000,11.3030000,6798562000
CNYRUB_TOM,D,29/05/23,00:00:00,11.2900000,11.4340000,11.2740000,11.3890000,8233629000
CNYRUB_TOM,D,30/05/23,00:00:00,11.3910000,11.4450000,11.2750000,11.4270000,8133186000
CNYRUB_TOM,D,31/05/23,00:00:00,11.4030000,11.4170000,11.3340000,11.3790000,6748973000
CNYRUB_TOM,D,01/06/23,00:00:00,11.3700000,11.3940000,11.2930000,11.3490000,6423929000
CNYRUB_TOM,D,02/06/23,00:00:00,11.3510000,11.5000000,11.3510000,11.4720000,7235145000
CNYRUB_TOM,D,05/06/23,00:00:00,11.4760000,11.5080000,11.3450000,11.3680000,6759226000
CNYRUB_TOM,D,06/06/23,00:00:00,11.3690000,11.4340000,11.3360000,11.4120000,10043644000
CNYRUB_TOM,D,07/06/23,00:00:00,11.4120000,11.4870000,11.3850000,11.4780000,7055296000
CNYRUB_TOM,D,08/06/23,00:00:00,11.4830000,11.6140000,11.4550000,11.5960000,8071026000
CNYRUB_TOM,D,09/06/23,00:00:00,11.6180000,11.6580000,11.5090000,11.5600000,9706185000
CNYRUB_TOM,D,13/06/23,00:00:00,11.5700000,11.7390000,11.5450000,11.7350000,10601677000
CNYRUB_TOM,D,14/06/23,00:00:00,11.7410000,11.8520000,11.6830000,11.7410000,11334802000
CNYRUB_TOM,D,15/06/23,00:00:00,11.7400000,11.7980000,11.6280000,11.7280000,9466637000
CNYRUB_TOM,D,16/06/23,00:00:00,11.7200000,11.7870000,11.7080000,11.7650000,10245671000
CNYRUB_TOM,D,19/06/23,00:00:00,11.7700000,11.8080000,11.6800000,11.7290000,7699363000
CNYRUB_TOM,D,20/06/23,00:00:00,11.7290000,11.7720000,11.7020000,11.7650000,7995290000
CNYRUB_TOM,D,21/06/23,00:00:00,11.7660000,11.7840000,11.6180000,11.6480000,8831303000
CNYRUB_TOM,D,22/06/23,00:00:00,11.6600000,11.6920000,11.6010000,11.6500000,8226822000
CNYRUB_TOM,D,23/06/23,00:00:00,11.6500000,11.7520000,11.5720000,11.7090000,9333505000
CNYRUB_TOM,D,26/06/23,00:00:00,11.7750000,12.0590000,11.6270000,11.7300000,12650631000
CNYRUB_TOM,D,27/06/23,00:00:00,11.7410000,11.8140000,11.6830000,11.7880000,10309555000
CNYRUB_TOM,D,28/06/23,00:00:00,11.7880000,11.9000000,11.7370000,11.8990000,9010698000
CNYRUB_TOM,D,29/06/23,00:00:00,11.9000000,12.0580000,11.8540000,12.0570000,11869530000
CNYRUB_TOM,D,30/06/23,00:00:00,12.0500000,12.3500000,12.0300000,12.3320000,11839761000
CNYRUB_TOM,D,03/07/23,00:00:00,12.3350000,12.3420000,12.1700000,12.1820000,10170112000
CNYRUB_TOM,D,04/07/23,00:00:00,12.1810000,12.4690000,12.1670000,12.3340000,10113112000
CNYRUB_TOM,D,05/07/23,00:00:00,12.3340000,12.5660000,12.3340000,12.5410000,10636477000
CNYRUB_TOM,D,06/07/23,00:00:00,12.5500000,12.9190000,12.4570000,12.5800000,18851379000
CNYRUB_TOM,D,07/07/23,00:00:00,12.6290000,12.6970000,12.5290000,12.6480000,8232040000
CNYRUB_TOM,D,10/07/23,00:00:00,12.6480000,12.6990000,12.4700000,12.4840000,9428635000
CNYRUB_TOM,D,11/07/23,00:00:00,12.5180000,12.6200000,12.4390000,12.5000000,11630816000
CNYRUB_TOM,D,12/07/23,00:00:00,12.5100000,12.7060000,12.5060000,12.6960000,10597853000
CNYRUB_TOM,D,13/07/23,00:00:00,12.7020000,12.7460000,12.5110000,12.5910000,9244579000
CNYRUB_TOM,D,14/07/23,00:00:00,12.5910000,12.6420000,12.5590000,12.6200000,6417607000
CNYRUB_TOM,D,17/07/23,00:00:00,12.6270000,12.6740000,12.5700000,12.6740000,6380106000
CNYRUB_TOM,D,18/07/23,00:00:00,12.6740000,12.6970000,12.6110000,12.6270000,7083875000
CNYRUB_TOM,D,19/07/23,00:00:00,12.6220000,12.6790000,12.5820000,12.6470000,5340513000
CNYRUB_TOM,D,20/07/23,00:00:00,12.6650000,12.6970000,12.5570000,12.5750000,10204662000
CNYRUB_TOM,D,21/07/23,00:00:00,12.5850000,12.6300000,12.5250000,12.6160000,7605566000
CNYRUB_TOM,D,24/07/23,00:00:00,12.6250000,12.6340000,12.5150000,12.5750000,10105867000
CNYRUB_TOM,D,25/07/23,00:00:00,12.5830000,12.6490000,12.5580000,12.6330000,11006455000
CNYRUB_TOM,D,26/07/23,00:00:00,12.6230000,12.6330000,12.5570000,12.5820000,7052911000
CNYRUB_TOM,D,27/07/23,00:00:00,12.5910000,12.6440000,12.5720000,12.6440000,7606773000
CNYRUB_TOM,D,28/07/23,00:00:00,12.6440000,12.8080000,12.6270000,12.8000000,8127680000
CNYRUB_TOM,D,31/07/23,00:00:00,12.8150000,12.9300000,12.7310000,12.8080000,7840706000
CNYRUB_TOM,D,01/08/23,00:00:00,12.8200000,12.8440000,12.7510000,12.8380000,7196729000
CNYRUB_TOM,D,02/08/23,00:00:00,12.8550000,13.0770000,12.7910000,13.0690000,8243059000
CNYRUB_TOM,D,03/08/23,00:00:00,13.0690000,13.1590000,12.9600000,13.1170000,9666467000
CNYRUB_TOM,D,04/08/23,00:00:00,13.1230000,13.3790000,13.0910000,13.3330000,9523694000
CNYRUB_TOM,D,07/08/23,00:00:00,13.3320000,13.4700000,13.1750000,13.2400000,13369011000
CNYRUB_TOM,D,08/08/23,00:00:00,13.2300000,13.4480000,13.2100000,13.4190000,7664497000
CNYRUB_TOM,D,09/08/23,00:00:00,13.4430000,13.5680000,13.3890000,13.4320000,9781242000
CNYRUB_TOM,D,10/08/23,00:00:00,13.4320000,13.5480000,13.3600000,13.4650000,9496250000
CNYRUB_TOM,D,11/08/23,00:00:00,13.4850000,13.6970000,13.4260000,13.6950000,10020559000
CNYRUB_TOM,D,14/08/23,00:00:00,13.6990000,13.9600000,13.2790000,13.3900000,16012981000
CNYRUB_TOM,D,15/08/23,00:00:00,13.3260000,13.5550000,13.0290000,13.2540000,15322223000
CNYRUB_TOM,D,16/08/23,00:00:00,13.1800000,13.3230000,12.8650000,12.9020000,12520092000
CNYRUB_TOM,D,17/08/23,00:00:00,12.9300000,13.0100000,12.6220000,12.7740000,15056875000
CNYRUB_TOM,D,18/08/23,00:00:00,12.7740000,12.8520000,12.6580000,12.8270000,10372793000
CNYRUB_TOM,D,21/08/23,00:00:00,12.8270000,12.9330000,12.7010000,12.7990000,12982070000
CNYRUB_TOM,D,22/08/23,00:00:00,12.8090000,12.9100000,12.7950000,12.8850000,10204876000
CNYRUB_TOM,D,23/08/23,00:00:00,12.8950000,12.9950000,12.8610000,12.8990000,10957441000
CNYRUB_TOM,D,24/08/23,00:00:00,12.9750000,13.0050000,12.9120000,12.9720000,9835433000
CNYRUB_TOM,D,25/08/23,00:00:00,12.9740000,13.1030000,12.9250000,13.0490000,9583101000
CNYRUB_TOM,D,28/08/23,00:00:00,13.0800000,13.1370000,13.0000000,13.0580000,11039493000
CNYRUB_TOM,D,29/08/23,00:00:00,13.0600000,13.1810000,13.0580000,13.0940000,10865699000
CNYRUB_TOM,D,30/08/23,00:00:00,13.1270000,13.1700000,13.1020000,13.1700000,6720773000
CNYRUB_TOM,D,31/08/23,00:00:00,13.1790000,13.2200000,13.1310000,13.1700000,7942159000
CNYRUB_TOM,D,01/09/23,00:00:00,13.1800000,13.3050000,13.1800000,13.2640000,8454768000
CNYRUB_TOM,D,04/09/23,00:00:00,13.2820000,13.3240000,13.2570000,13.3000000,6745318000
CNYRUB_TOM,D,05/09/23,00:00:00,13.3100000,13.3790000,13.3060000,13.3790000,9085976000
CNYRUB_TOM,D,06/09/23,00:00:00,13.3800000,13.4500000,13.3130000,13.4010000,9851337000
CNYRUB_TOM,D,07/09/23,00:00:00,13.4430000,13.4430000,13.2310000,13.4170000,9948013000
CNYRUB_TOM,D,08/09/23,00:00:00,13.4150000,13.4150000,13.2530000,13.2670000,8294540000
CNYRUB_TOM,D,11/09/23,00:00:00,13.2570000,13.3050000,13.0110000,13.0190000,10270587000
CNYRUB_TOM,D,12/09/23,00:00:00,13.0190000,13.0390000,12.6520000,12.9880000,11579576000
CNYRUB_TOM,D,13/09/23,00:00:00,12.9910000,13.2930000,12.9440000,13.2350000,11184410000
CNYRUB_TOM,D,14/09/23,00:00:00,13.2310000,13.3660000,13.1210000,13.3500000,13849308000
CNYRUB_TOM,D,15/09/23,00:00:00,13.3290000,13.3740000,13.1850000,13.2510000,10853220000
CNYRUB_TOM,D,18/09/23,00:00:00,13.2400000,13.3200000,13.1720000,13.2050000,11786130000
CNYRUB_TOM,D,19/09/23,00:00:00,13.2050000,13.2900000,13.1130000,13.2610000,10914390000
CNYRUB_TOM,D,20/09/23,00:00:00,13.2670000,13.2760000,13.1610000,13.1610000,12310865000
CNYRUB_TOM,D,21/09/23,00:00:00,13.1510000,13.1990000,12.9920000,13.1080000,13354688000
CNYRUB_TOM,D,22/09/23,00:00:00,13.1080000,13.1640000,13.1060000,13.1590000,12680017000
CNYRUB_TOM,D,25/09/23,00:00:00,13.1650000,13.1900000,13.1070000,13.1440000,11423538000
CNYRUB_TOM,D,26/09/23,00:00:00,13.1440000,13.1710000,13.1230000,13.1490000,10845905000
CNYRUB_TOM,D,27/09/23,00:00:00,13.1500000,13.2130000,13.1500000,13.2130000,7337069000
CNYRUB_TOM,D,28/09/23,00:00:00,13.2200000,13.3270000,13.2140000,13.3080000,7734936000
CNYRUB_TOM,D,29/09/23,00:00:00,13.3080000,13.4980000,13.2920000,13.4930000,7090764000
